"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","gene","entrez"
"4875","ENSG00000123575",1393.33957872185,0.313788276381414,0.111505258348974,0.00461232109129124,0.00939120034916986,"FAM199X","139231"
"4876","ENSG00000123595",252.461613770632,1.0643413617629,0.190049928632742,1.03620708918371e-08,4.05279082704655e-08,"RAB9A","9367"
"4877","ENSG00000123600",375.651456433333,-0.847326989929176,0.218127865126907,6.52273441724523e-05,0.00017434950637726,"METTL8","79828"
"4878","ENSG00000123607",317.190873731843,-0.612720325314144,0.164083650111239,0.000150226372249313,0.000383253820694706,"TTC21B","79809"
"4879","ENSG00000123609",332.940885505348,0.589217562878866,0.169339673819687,0.000407219737227315,0.000979011810916914,"NMI","9111"
"4880","ENSG00000123610",0.697576689522608,0.483764307755587,1.52890725068926,0.407465156984077,NA,"TNFAIP6","7130"
"4881","ENSG00000123612",5.0063358172912,-1.79122354554304,1.19810594311858,0.0213164542986298,0.0379935087989603,"ACVR1C","130399"
"4882","ENSG00000123636",349.701671068881,-1.83661705140951,0.186676943232727,8.46592444252021e-24,7.93441837224659e-23,"BAZ2B","29994"
"4883","ENSG00000123643",492.807626207218,1.30011047487279,0.164403704877194,8.54869161682905e-16,5.25761683264709e-15,"SLC36A1","206358"
"4884","ENSG00000123684",2908.63583893026,-1.2381732666727,0.114422188851632,1.00834640050089e-27,1.1318861402785e-26,"LPGAT1","9926"
"4885","ENSG00000123685",42.0218045864845,0.479846738285283,0.385040994489676,0.177162649837729,0.241564838368356,"BATF3","55509"
"4886","ENSG00000123689",22.0641855554244,-1.44024854565225,0.643259659664353,0.00624551205601454,0.0124105707038701,"G0S2","50486"
"4887","ENSG00000123700",21.2826045921201,3.03260482897299,0.742392085338685,2.7375163478619e-06,8.5434614408969e-06,"KCNJ2","3759"
"4888","ENSG00000123728",870.644405622884,0.521031129718075,0.130693654852893,5.7141119555305e-05,0.000153943347905642,"RAP2C","57826"
"4889","ENSG00000123737",399.547582684512,-0.572627040090725,0.183368075435547,0.00146524089951978,0.003228057445659,"EXOSC9","5393"
"4890","ENSG00000123739",181.050247811342,-0.446903503656734,0.204165366433296,0.0251534558615005,0.0439790997943416,"PLA2G12A","81579"
"4891","ENSG00000123810",100.114283942684,-0.229270062579119,0.270092876409596,0.37756830965799,0.45931048164773,"B9D2","80776"
"4892","ENSG00000123815",463.246699812333,0.433084002559925,0.148156375373197,0.00309425298166533,0.00648822286751351,"COQ8B","79934"
"4893","ENSG00000123836",238.61874874557,0.935963671308018,0.1897388441861,4.67491933711282e-07,1.56920414097942e-06,"PFKFB2","5208"
"4894","ENSG00000123838",317.732264868195,-1.09588309475958,0.192781746446581,6.0532296091574e-09,2.41214561533393e-08,"C4BPA","722"
"4895","ENSG00000123843",15.1535159830314,-1.15419221396673,0.846653734243681,0.063147081445419,0.0998794605123629,"C4BPB","725"
"4896","ENSG00000123870",56.8410195421757,0.631390471709127,0.340503177541031,0.048140687745549,0.078575008207565,NA,NA
"4897","ENSG00000123892",81.7086539038899,-1.18496323274761,0.298174859884352,2.76421465792349e-05,7.70780956285692e-05,"RAB38","23682"
"4898","ENSG00000123901",4.66924802035324,1.13094872791788,1.12420713215211,0.111012241271816,0.161686297011511,"GPR83","10888"
"4899","ENSG00000123908",1195.95323818682,-1.17057424772976,0.131682869764527,2.5440691539564e-19,1.89086012542693e-18,"AGO2","27161"
"4900","ENSG00000123933",2813.61499586573,0.52685021976362,0.103096694593908,2.74310446883024e-07,9.39535306619178e-07,"MXD4","10608"
"4901","ENSG00000123965",4.49694092023281,0.316296710159231,0.972717999716127,0.61747461671475,0.688932353371363,NA,NA
"4902","ENSG00000123975",1516.55890243743,-0.231180407400589,0.159669049830158,0.142201133451805,0.199551848047398,"CKS2","1164"
"4903","ENSG00000123977",1.12383674916524,0.315581636328532,1.37154156157589,0.616254532599271,NA,"DAW1","164781"
"4904","ENSG00000123983",2602.46246478496,-1.33360040862602,0.118184548461027,4.84528032747799e-30,6.06946836527337e-29,"ACSL3","2181"
"4905","ENSG00000123989",2876.46233982484,0.318408120234,0.101605250616508,0.00162613283920879,0.00356172174917611,"CHPF","79586"
"4906","ENSG00000123992",1166.5095009665,0.922234097157944,0.128698935988425,4.59235892537516e-13,2.40934304519094e-12,"DNPEP","23549"
"4907","ENSG00000123999",20.988312079252,0.957468874836548,0.596138376765437,0.0538472482000614,0.0867348431472323,"INHA","3623"
"4908","ENSG00000124006",1631.49451976934,-0.259896401920538,0.114532413345283,0.0223052911082149,0.0395547592373066,"OBSL1","23363"
"4909","ENSG00000124067",2481.74168921851,2.26897475366841,0.103379246813302,5.94773594798942e-108,8.14972735175065e-106,"SLC12A4","6560"
"4910","ENSG00000124074",444.187686968547,-0.217094260228619,0.155661805993218,0.15773505447705,0.218525061068606,"ENKD1","84080"
"4911","ENSG00000124091",7.59199159427253,1.12294109132239,0.894534402599036,0.0788599888778773,0.121008442643124,"GCNT7","140687"
"4912","ENSG00000124092",0.751547643832567,-0.538256598306461,1.48175988834798,0.38638044638427,NA,"CTCFL","140690"
"4913","ENSG00000124097",12.610053170825,-2.37688651255775,0.987391265716005,0.0013179563310138,0.00292274095214969,NA,NA
"4914","ENSG00000124098",1648.68602237232,1.92541727608089,0.115516175507961,2.06984894243203e-63,8.3636219128551e-62,"FAM210B","116151"
"4915","ENSG00000124103",7.69360876679063,3.86460016702606,1.39522590709242,0.000148443878658625,0.000378903425107721,"FAM209A","200232"
"4916","ENSG00000124104",411.313253461129,1.14135597039502,0.182161133350263,1.59894091790344e-10,7.13559386707018e-10,"SNX21","90203"
"4917","ENSG00000124107",57.6292287747472,1.14795367541003,0.383535272783514,0.00112254392967096,0.00251945781140552,"SLPI","6590"
"4918","ENSG00000124116",1.68243564038548,-0.545588437152396,1.30211755103452,0.415252265709257,0.497819654970963,"WFDC3","140686"
"4919","ENSG00000124120",836.300670121863,1.1900080646415,0.122180334132157,8.18008595466867e-23,7.27194520515254e-22,"TTPAL","79183"
"4920","ENSG00000124126",67.1704965862459,-4.54097764851787,0.486187458191648,1.07882824506202e-21,9.11171500228518e-21,"PREX1","57580"
"4921","ENSG00000124140",1.12706247684962,0.744260275386811,1.38052604393259,0.278764571683377,NA,"SLC12A5","57468"
"4922","ENSG00000124143",175.031952423757,-0.901313309968928,0.205658087876369,7.03450591100677e-06,2.10383278233463e-05,"ARHGAP40","343578"
"4923","ENSG00000124145",4493.45541098089,2.10510321755825,0.129234309797036,8.64194240310538e-61,3.19699730499194e-59,"SDC4","6385"
"4924","ENSG00000124151",563.151475416381,-1.37780194926381,0.172266329225504,3.55094537755172e-16,2.2263301961966e-15,"NCOA3","8202"
"4925","ENSG00000124155",2807.8091632516,0.37051279419087,0.119364431644226,0.00176004865490177,0.00383619597962994,"PIGT","51604"
"4926","ENSG00000124159",5.55827171468438,2.17698021192147,1.28221808250145,0.00907153500728895,0.0174740861638087,"MATN4","8785"
"4927","ENSG00000124160",932.878522099508,-0.105299296868539,0.12628226970978,0.40040506882404,0.482449161085048,"NCOA5","57727"
"4928","ENSG00000124164",1317.58593498602,-1.26999429582392,0.126632653284207,3.94985022339792e-24,3.7637131479907e-23,"VAPB","9217"
"4929","ENSG00000124171",585.087222087672,0.572837063319529,0.151423175423865,0.000127404314783429,0.000327964486638661,"PARD6B","84612"
"4930","ENSG00000124172",2795.7450952804,0.545119630041096,0.152110114671651,0.000283663736152603,0.000696996639612793,"ATP5F1E","514"
"4931","ENSG00000124177",574.472881354926,-2.68322789558036,0.165909195920104,6.02503478720923e-60,2.17317688567472e-58,"CHD6","84181"
"4932","ENSG00000124181",1776.51200961128,0.542393067220641,0.10997507601917,6.86861447868842e-07,2.26494363160515e-06,"PLCG1","5335"
"4933","ENSG00000124191",92.5976200565429,-5.22322010859226,0.498500137334345,8.18195031812517e-27,8.85217006848946e-26,"TOX2","84969"
"4934","ENSG00000124193",2887.99296889078,0.922189522131046,0.108758711904372,1.35065121735494e-17,9.16641461208209e-17,"SRSF6","6431"
"4935","ENSG00000124198",1483.18488620215,-0.434519063882337,0.13979247741492,0.00168085138228129,0.00367421920540487,"ARFGEF2","10564"
"4936","ENSG00000124201",3798.48201074471,2.17656549425453,0.0934114002928605,2.97863582614444e-121,5.79817467522577e-119,"ZNFX1","57169"
"4937","ENSG00000124207",3372.38286503197,-1.19757614726306,0.115744894700435,1.71583502505065e-25,1.74045846399575e-24,"CSE1L","1434"
"4938","ENSG00000124209",1086.80732799608,0.432368534627532,0.120257152639728,0.00029037393473422,0.000712200149722621,"RAB22A","57403"
"4939","ENSG00000124214",2545.7233425639,-1.32123678197283,0.149267891870132,2.71756232480926e-19,2.01675192558538e-18,"STAU1","6780"
"4940","ENSG00000124215",3.68145182765283,0.524221252590166,0.937722176027267,0.406717245708674,0.489021711137637,"CDH26","60437"
"4941","ENSG00000124216",117.098562259137,5.98368148074259,0.545933077931978,2.16138579974268e-29,2.6269727210252e-28,"SNAI1","6615"
"4942","ENSG00000124217",619.772848225658,1.06203338786576,0.138341922989284,8.00074295487767e-15,4.67001957292443e-14,"MOCS3","27304"
"4943","ENSG00000124222",1409.1438660698,0.787053960665435,0.100660963552545,3.69408907733474e-15,2.19861496723584e-14,"STX16","8675"
"4944","ENSG00000124224",87.0578686692537,0.254349045078423,0.281701318884149,0.346287176737762,0.427404669074431,NA,NA
"4945","ENSG00000124225",9929.3482567455,-3.05470351623162,0.156306034707484,5.15062928642204e-86,4.0620413025104e-84,"PMEPA1","56937"
"4946","ENSG00000124226",3261.06085544161,1.3413549504123,0.0991805364009762,3.41057368706549e-42,6.8398316289988e-41,"RNF114","55905"
"4947","ENSG00000124228",1877.4777350664,0.705970361208025,0.0996934994283699,1.06666614622187e-12,5.48012579982902e-12,"DDX27","55661"
"4948","ENSG00000124232",3.44180783653822,0.833944478643095,1.64815598129656,0.166398413628891,0.228885305988212,"RBPJL","11317"
"4949","ENSG00000124243",234.757082986987,-1.86222317565784,0.201579961322558,2.65190210095411e-21,2.18893563982708e-20,"BCAS4","55653"
"4950","ENSG00000124249",3.21025771479101,-0.0218206474172632,0.974312017663065,0.972321634557106,0.97926878539737,"KCNK15","60598"
"4951","ENSG00000124251",33.6127001964811,0.741789810791922,0.437739615524346,0.060009899583327,0.0954886990450409,"TP53TG5","27296"
"4952","ENSG00000124253",20.9291593066194,-4.07956506503563,0.881858913774114,2.34804555926221e-07,8.10563172864523e-07,"PCK1","5105"
"4953","ENSG00000124256",0.89709465407418,-0.548591782301373,1.50757984844719,0.369126411203893,NA,"ZBP1","81030"
"4954","ENSG00000124257",53.3706498641007,0.407445296230939,0.350916034423768,0.214866908346385,0.28511364753364,"NEURL2","140825"
"4955","ENSG00000124275",768.854891311962,0.0735457609097131,0.122697232502235,0.545715942586275,0.623301430744787,"MTRR","4552"
"4956","ENSG00000124279",234.696409898351,0.62348709052311,0.187728182953038,0.00070619463023909,0.00163929923299964,"FASTKD3","79072"
"4957","ENSG00000124299",566.26199040029,-2.17027621263109,0.218618540868936,2.25774730107257e-24,2.17929036022853e-23,"PEPD","5184"
"4958","ENSG00000124302",4.3059960231554,2.6523467025311,1.54644347867239,0.00481842572849082,0.00978485906960543,"CHST8","64377"
"4959","ENSG00000124313",87.5918216327907,-0.932473865995171,0.267981106660031,0.000285321932523571,0.000700649883761076,"IQSEC2","23096"
"4960","ENSG00000124333",1726.07932591592,-0.566455376653725,0.106167146495327,7.91803010573791e-08,2.86227744146549e-07,"VAMP7","6845"
"4961","ENSG00000124334",1.76127355332677,0.852023194582994,1.30062088185588,0.22806058595716,0.299493601315589,"IL9R","3581"
"4962","ENSG00000124356",1006.59177911004,0.241040070727568,0.112518655617608,0.0310277373210444,0.0531251178550266,"STAMBP","10617"
"4963","ENSG00000124357",518.45078875662,0.398659518934043,0.153747656405623,0.00863177855193915,0.0166872887635699,"NAGK","55577"
"4964","ENSG00000124370",96.4753141324319,0.605290918151262,0.25992163531441,0.0156347395031218,0.0286902031866729,"MCEE","84693"
"4965","ENSG00000124374",112.842472718734,-1.27325476611311,0.266502470637487,6.00180408898889e-07,1.99142652720009e-06,"PAIP2B","400961"
"4966","ENSG00000124380",859.894142962067,1.51583048543492,0.140844298919485,1.09445363723811e-27,1.22629805210321e-26,"SNRNP27","11017"
"4967","ENSG00000124383",1009.31601751432,1.20523046428071,0.120647306573739,6.60466729732472e-24,6.23288475573234e-23,"MPHOSPH10","10199"
"4968","ENSG00000124391",1.75000397626736,0.306690920285443,1.1689411843416,0.639764096037707,0.708430800049836,"IL17C","27189"
"4969","ENSG00000124406",17.1862190207794,-4.35089933809062,1.11207777445434,3.51025367712018e-06,1.08542602040755e-05,"ATP8A1","10396"
"4970","ENSG00000124422",10253.7673865492,-0.31215666960178,0.0849806319956642,0.000226451575661748,0.000564868932763184,"USP22","23326"
"4971","ENSG00000124429",359.820053495528,-0.33611957126157,0.196990644269669,0.0814798665831683,0.124491165992984,"POF1B","79983"
"4972","ENSG00000124444",147.79935000855,0.592480242958296,0.220565918476005,0.00578879146690603,0.0115723928852233,"ZNF576","79177"
"4973","ENSG00000124459",220.042038649801,0.0901731320576398,0.189213895611961,0.627204741715222,0.697472374866215,"ZNF45","7596"
"4974","ENSG00000124466",5.80669582007426,0.097631738727759,0.839519810475707,0.870043263179141,0.901963359228826,"LYPD3","27076"
"4975","ENSG00000124467",0.355717075130825,0.0504372572613037,1.49536391719239,0.92661919879514,NA,"PSG8","440533"
"4976","ENSG00000124479",11.6427859626674,-4.30099708224363,1.27072541540945,1.95830488098022e-05,5.55982681048753e-05,"NDP","4693"
"4977","ENSG00000124486",1461.1398337687,-1.43851689695723,0.136949552941073,2.06043904966409e-26,2.19246805080743e-25,"USP9X","8239"
"4978","ENSG00000124491",285.350573343803,-2.45180903096688,0.588649338189558,2.15341516870397e-06,6.79141234959527e-06,"F13A1","2162"
"4979","ENSG00000124493",0.869138565700043,0.438502786763536,1.44132507096577,0.480141038512022,NA,"GRM4","2914"
"4980","ENSG00000124496",355.575243019073,-3.22283666986863,0.196176004007282,1.45953676027142e-61,5.5414950648881e-60,"TRERF1","55809"
"4981","ENSG00000124507",27.9810987126044,-1.4116861263057,0.562276815864722,0.00312489580486567,0.00654743886946354,"PACSIN1","29993"
"4982","ENSG00000124508",325.198870221272,0.170357591881996,0.184312938238298,0.346667371413558,0.427785831864129,"BTN2A2","10385"
"4983","ENSG00000124523",435.304512905983,-0.324133275679682,0.149980341916609,0.0287130810181223,0.049588767572182,"SIRT5","23408"
"4984","ENSG00000124532",1093.33734834223,-0.430953602959584,0.112511191985319,0.000114898377511351,0.000297394734615967,"MRS2","57380"
"4985","ENSG00000124535",1271.16805395778,0.555124489607082,0.112322978207106,6.46208642904845e-07,2.13749957984182e-06,"WRNIP1","56897"
"4986","ENSG00000124541",1348.16984952911,-0.0143743328168217,0.110977928194792,0.896274848755558,0.92231723336211,"RRP36","88745"
"4987","ENSG00000124549",78.9739913788036,0.798000132107706,0.325538492866803,0.00926971482162048,0.0178362199286017,"BTN2A3P","54718"
"4988","ENSG00000124557",0.860327860555583,0.497106372983912,1.40619949983783,0.439318244022896,NA,"BTN1A1","696"
"4989","ENSG00000124562",2536.19547746967,0.738830567834618,0.105987211981374,2.28341025135921e-12,1.14906038644004e-11,"SNRPC","6631"
"4990","ENSG00000124564",129.743609052481,-4.05879334680889,0.3685260649774,4.51796244642579e-29,5.43196396683752e-28,"SLC17A3","10786"
"4991","ENSG00000124568",41.8380180536098,-4.14309604666392,0.598851348628373,4.8341383525699e-13,2.53239879054853e-12,"SLC17A1","6568"
"4992","ENSG00000124570",1174.81186223903,-0.363192522304707,0.108017957871646,0.000715560243405523,0.00165978306128308,"SERPINB6","5269"
"4993","ENSG00000124571",2057.1081660802,-0.12807214687831,0.109965573485016,0.241144728888691,0.314163662209829,"XPO5","57510"
"4994","ENSG00000124574",748.324899374813,1.05582990085541,0.127770859112075,7.02067924649037e-17,4.5736042464454e-16,"ABCC10","89845"
"4995","ENSG00000124575",11.8133935312759,5.38813583906445,1.22565639409287,1.99769849950715e-07,6.9440973777511e-07,"H1-3","3007"
"4996","ENSG00000124587",1089.16913585397,0.379577671046662,0.154597320440462,0.0128777763391442,0.0240650072586811,"PEX6","5190"
"4997","ENSG00000124588",942.388907990181,0.526348708196735,0.126888635587865,2.85072080609433e-05,7.93549304404444e-05,"NQO2","4835"
"4998","ENSG00000124593",134.702675453331,2.10754834233939,0.278188607393328,2.75762926741437e-15,1.65210858386853e-14,NA,NA
"4999","ENSG00000124596",692.993985177243,-1.17746673305035,0.144927327943078,1.83361043270588e-16,1.16934381390996e-15,"OARD1","221443"
"5000","ENSG00000124602",525.079585262221,-0.846516017686433,0.151354645846376,1.44234720388055e-08,5.57109446765012e-08,"UNC5CL","222643"
"5001","ENSG00000124608",858.830950640199,-0.0856975586551408,0.142761724234348,0.54399658585948,0.621714005003284,"AARS2","57505"
"5002","ENSG00000124613",67.6356743982437,0.197401462561577,0.325805497880137,0.521580730788087,0.601476824676261,"ZNF391","346157"
"5003","ENSG00000124614",45.7503710471615,2.24384192693217,0.405772111070843,2.34298821448414e-09,9.59693920117778e-09,"RPS10","6204"
"5004","ENSG00000124615",156.378441759904,-1.36391698849483,0.230121774051844,8.86782114465472e-10,3.74872542597288e-09,"MOCS1","4337"
"5005","ENSG00000124635",106.050207962793,3.2263404117177,0.310049502739287,2.56690412921064e-26,2.71958780030883e-25,"H2BC11","8970"
"5006","ENSG00000124641",835.295592819438,1.05229046032247,0.140989615581547,4.18962596241294e-14,2.34716665098452e-13,"MED20","9477"
"5007","ENSG00000124657",1.68983635574446,-0.335642205897905,1.13423283249425,0.60868598016878,0.68129608157713,"OR2B6","26212"
"5008","ENSG00000124659",1298.76713854708,1.5456517122591,0.169899128615387,1.83658233637808e-20,1.45356098626477e-19,"TBCC","6903"
"5009","ENSG00000124664",87.481763534426,-2.03891412698909,0.392937833328987,1.8857371888978e-08,7.20427975577824e-08,"SPDEF","25803"
"5010","ENSG00000124678",1.99275484357404,-1.33418597306968,1.57194627797547,0.0806699444639857,0.123441045117166,"TCP11","6954"
"5011","ENSG00000124688",1063.2405259021,1.91712912475432,0.153349118225669,6.91247162207246e-37,1.1393964480818e-35,"MAD2L1BP","9587"
"5012","ENSG00000124701",3.64903615113443,-0.553286263312798,0.943109428718811,0.383003547152522,0.464734892328735,"APOBEC2","10930"
"5013","ENSG00000124702",1721.61665608282,-0.933013666916479,0.109768337183543,1.11587687379234e-17,7.60534173669403e-17,"KLHDC3","116138"
"5014","ENSG00000124713",37.3633470960688,2.96087451021736,0.564166136346445,1.07219844962065e-08,4.18754958182256e-08,"GNMT","27232"
"5015","ENSG00000124733",2136.66352584758,-0.0619830105735117,0.100054473335039,0.533432419759185,0.612100591084563,"MEA1","4201"
"5016","ENSG00000124743",24.7008299137705,0.049333603668764,0.486854185867276,0.908666204769906,0.93172474934747,"KLHL31","401265"
"5017","ENSG00000124749",21.8666295665756,-3.58493610306774,0.734482733149161,7.74253490851058e-08,2.80090197199172e-07,"COL21A1","81578"
"5018","ENSG00000124762",20346.8376978853,3.36027386453415,0.117166037521397,9.50510922676828e-182,5.68614180499868e-179,"CDKN1A","1026"
"5019","ENSG00000124766",5146.28265431759,-0.398269814744847,0.116127725504307,0.000550892594109384,0.00129970591147757,"SOX4","6659"
"5020","ENSG00000124767",4993.30180811827,0.351618619659496,0.105930029776884,0.000839418642363652,0.00192613163450775,"GLO1","2739"
"5021","ENSG00000124772",2.82283341632603,-0.129467471177506,1.11286133609576,0.841339935945019,0.879409204329621,"CPNE5","57699"
"5022","ENSG00000124782",451.298001757266,-1.67998347129004,0.258528594017971,1.2385691886873e-11,5.9953397455957e-11,"RREB1","6239"
"5023","ENSG00000124783",2924.20474990188,0.2048200745396,0.112212808765744,0.0661313853483779,0.103841516545433,"SSR1","6745"
"5024","ENSG00000124784",507.183652483059,0.64205027112127,0.136774154350448,2.09729123157831e-06,6.6237782689829e-06,"RIOK1","83732"
"5025","ENSG00000124785",0.601587618325901,-0.194704789712215,1.41158944731769,0.747065554167929,NA,"NRN1","51299"
"5026","ENSG00000124786",450.455766474024,-0.169169590547514,0.159504219810876,0.282378106225108,0.358761347390998,"SLC35B3","51000"
"5027","ENSG00000124787",180.044745771689,0.341411766338631,0.225598479782818,0.119890242362713,0.172552090735299,"RPP40","10799"
"5028","ENSG00000124788",284.727432805275,-2.36214836298806,0.205964715027259,1.24658505572091e-31,1.6855011941382e-30,"ATXN1","6310"
"5029","ENSG00000124789",1618.3750515328,-1.25618750647201,0.108227737052093,1.35740107238821e-31,1.83029005511082e-30,"NUP153","9972"
"5030","ENSG00000124795",4789.71121815485,-1.80173087025817,0.124864371156816,3.90349410396609e-48,9.79948821780719e-47,"DEK","7913"
"5031","ENSG00000124802",151.619224987139,-0.558497234024669,0.237704941488769,0.0153628810514829,0.0282378135154168,"EEF1E1","9521"
"5032","ENSG00000124813",152.687855612066,-0.742832542509325,0.245521899625045,0.0017450982782965,0.00380563932353322,"RUNX2","860"
"5033","ENSG00000124831",2958.86553523179,-1.51122529432983,0.105340447633819,2.40430591789812e-47,5.85604878334529e-46,"LRRFIP1","9208"
"5034","ENSG00000124839",420.842609483441,0.311325754741642,0.170184697076355,0.0631785159034635,0.0999105213947026,"RAB17","64284"
"5035","ENSG00000124875",77.7371625839565,-0.0821549699685146,0.289211124003249,0.76655333943693,0.818157256587014,"CXCL6","6372"
"5036","ENSG00000124882",1474.57178637452,-0.589489110834117,0.124690624489182,1.85404265230709e-06,5.87748534743905e-06,"EREG","2069"
"5037","ENSG00000124915",82.5662088536836,0.0415928205157978,0.275775381597248,0.8752489170395,0.906325685562265,"MYRF-AS1","26070"
"5038","ENSG00000124920",2492.72858525017,-1.033514594954,0.120930979101444,6.51901947745863e-18,4.49387270161967e-17,"MYRF","745"
"5039","ENSG00000124935",1.51088367636644,1.47082890454071,1.56790288463246,0.0623500805416763,0.0987894331683265,"SCGB1D2","10647"
"5040","ENSG00000124939",1.19588080996294,0.631409065788519,1.43804728064293,0.335584582620101,NA,"SCGB2A1","4246"
"5041","ENSG00000124942",11318.6984344684,0.757179506645817,0.0921396014598448,1.48103059976153e-16,9.48935149434457e-16,"AHNAK","79026"
"5042","ENSG00000125037",1159.33272064943,0.660285153836275,0.127277001826149,1.64644379430093e-07,5.76890384897414e-07,"EMC3","55831"
"5043","ENSG00000125046",13.489613076421,0.722535450198079,0.613982009173831,0.153510171493584,0.213286352247387,"SSUH2","51066"
"5044","ENSG00000125089",364.834336220328,-0.0672046397647812,0.166336588345414,0.681825988239452,0.745710221997797,"SH3TC1","54436"
"5045","ENSG00000125107",4167.76982643854,-1.22293419101714,0.150523425234091,1.69351639339026e-16,1.0825352249331e-15,"CNOT1","23019"
"5046","ENSG00000125122",61.9582556010973,-0.688432944276531,0.322925617212612,0.0238986962506257,0.0420671252288717,"LRRC29","26231"
"5047","ENSG00000125124",844.651929371988,0.0381874589059251,0.131724475072447,0.769850469940353,0.820890465012913,"BBS2","583"
"5048","ENSG00000125144",7.38650320983211,0.139035226402587,0.87165213617724,0.818597316344105,0.861594489034539,"MT1G","4495"
"5049","ENSG00000125148",3160.09279963259,-0.656813825219451,0.132553742062454,5.60476019658192e-07,1.86270939487215e-06,"MT2A","4502"
"5050","ENSG00000125149",423.717569301121,0.618907228872724,0.140689851839966,8.66537786432886e-06,2.56361389883739e-05,"PHAF1","80262"
"5051","ENSG00000125166",3545.33908903697,0.0422252152358962,0.0938260114325466,0.651173281250325,0.718555228741023,"GOT2","2806"
"5052","ENSG00000125170",1145.30970002224,0.337607609699438,0.109405038798113,0.00189787103685321,0.00411574561634826,"DOK4","55715"
"5053","ENSG00000125245",1.09713732455341,0.899182209268785,1.52422611479209,0.188439052129416,NA,"GPR18","2841"
"5054","ENSG00000125246",88.5884357905665,-2.76700014463339,0.34673398216384,1.08505227752632e-16,7.00159884527444e-16,"CLYBL","171425"
"5055","ENSG00000125247",438.968491279389,-1.74350946675276,0.183615890726605,2.88759421296581e-22,2.50704507120044e-21,"TMTC4","84899"
"5056","ENSG00000125249",671.256284654454,-0.158484873542338,0.123304837539473,0.195077885013553,0.262418432826601,"RAP2A","5911"
"5057","ENSG00000125257",1723.566580458,-4.39238921583095,0.14321516226245,2.04500437609767e-207,2.08990926385615e-204,"ABCC4","10257"
"5058","ENSG00000125266",978.784146660359,-0.440834585079354,0.16186228671364,0.00573475443977893,0.0114784006972791,"EFNB2","1948"
"5059","ENSG00000125285",4.08825957042171,1.65620386443588,1.25359794309434,0.0341191493877737,0.0577290547070864,"SOX21","11166"
"5060","ENSG00000125304",2266.03999075601,-1.15815861369072,0.148698660904854,2.854815308209e-15,1.70780622108396e-14,"TM9SF2","9375"
"5061","ENSG00000125319",262.948371601468,-0.0737267837193972,0.232742846368842,0.744452507335253,0.800455335031859,"HROB","78995"
"5062","ENSG00000125337",0.358942802815204,0.299388598457295,1.51666440780509,0.5904273638883,NA,"KIF25","3834"
"5063","ENSG00000125347",1508.12403667446,2.32403083261042,0.122308336848869,1.08535180638895e-81,7.49871091698639e-80,"IRF1","3659"
"5064","ENSG00000125351",546.302087339035,0.705555169400646,0.136238986259495,1.66121737686381e-07,5.81568350019107e-07,"UPF3B","65109"
"5065","ENSG00000125352",438.378678556594,1.25702836704408,0.162826917955069,4.11906412035855e-15,2.446797909422e-14,"RNF113A","7737"
"5066","ENSG00000125354",111.839426764368,-3.37055985617805,0.326455110621619,6.49677270441231e-26,6.72347443549033e-25,"SEPTIN6","23157"
"5067","ENSG00000125355",1.35679842009359,1.12500561906773,1.55041181154411,0.121136405193064,0.173952728932686,"TMEM255A","55026"
"5068","ENSG00000125356",969.160192585322,0.179897495306986,0.140220727124721,0.194835542930897,0.262135565631713,"NDUFA1","4694"
"5069","ENSG00000125375",170.766334802857,-1.14906832335584,0.265742566450837,6.40144758357103e-06,1.92388561306515e-05,"DMAC2L","27109"
"5070","ENSG00000125378",296.166260767229,-0.969809819941805,0.175159329674019,1.70818670760196e-08,6.55968300882311e-08,"BMP4","652"
"5071","ENSG00000125384",78.0867183013331,-1.37241956548659,0.324160868513929,6.44176259992255e-06,1.93529043714234e-05,"PTGER2","5732"
"5072","ENSG00000125386",436.043905219668,-2.07714490441634,0.204428383641544,2.29468389304321e-25,2.31421512519206e-24,"FAM193A","8603"
"5073","ENSG00000125388",90.7583341933233,0.564132967191451,0.272184562410518,0.0308800437577694,0.0529054787124065,"GRK4","2868"
"5074","ENSG00000125398",3014.85320824996,0.210088327362401,0.109426850149029,0.0533406612412056,0.0860148848299179,"SOX9","6662"
"5075","ENSG00000125430",24.5703478379517,2.14864270308118,0.634042368974268,6.30971545634764e-05,0.000168931766180372,"HS3ST3B1","9953"
"5076","ENSG00000125434",361.783573501477,-0.369973106982809,0.147891671421189,0.0113635336980523,0.0214619498711772,"SLC25A35","399512"
"5077","ENSG00000125445",1708.55675357624,0.159892491454914,0.106261523206488,0.130092968717793,0.185102114151369,"MRPS7","51081"
"5078","ENSG00000125447",1253.90631054251,0.607884485642455,0.107132973815776,1.12556428174126e-08,4.38898491864353e-08,"GGA3","23163"
"5079","ENSG00000125449",662.064433711195,-0.226374050320991,0.146575148006571,0.118247396453722,0.170733731254514,"ARMC7","79637"
"5080","ENSG00000125450",940.939279390731,-0.987053847934212,0.113985830741084,2.5965077330374e-18,1.82896453670903e-17,"NUP85","79902"
"5081","ENSG00000125454",335.572839196583,0.323205970213245,0.15832409368192,0.0385419379999269,0.064465228677319,"SLC25A19","60386"
"5082","ENSG00000125457",656.807103309443,0.368813325205335,0.141872307279026,0.00858957250725605,0.0166201045192071,"MIF4GD","57409"
